list_id;list_name;parliament_id;district_id;elec_id;list_level;list_number;party_id;list_length;list_votes_total_[source];list_type;list_name_check;list_id_check
DE_NT-BT_2009__Schleswig-Holstein__27sep2009__Marxistisch-Leninistische-Partei-Deutschlands;Marxistisch-Leninistische-Partei-Deutschlands;DE_NT-BT_2009;DE_NT-BT_2009__Schleswig-Holstein;DE_NT-BT_2009__Schleswig-Holstein__27sep2009;NT_RE;NA;DE_MLPD_RE-SH;NA;;;TRUE;TRUE
DE_NT-BT_1994__Thueringen__16oct1994__Marxistisch-Leninistische-Partei-Deutschlands;Marxistisch-Leninistische-Partei-Deutschlands;DE_NT-BT_1994;DE_NT-BT_1994__Thueringen;DE_NT-BT_1994__Thueringen__16oct1994;NT_RE;NA;DE_MLPD_RE-TH;NA;;;TRUE;TRUE
DE_NT-BT_1987__Hessen__25jan1987__Marxistisch-Leninistische-Partei-Deutschlands;Marxistisch-Leninistische-Partei-Deutschlands;DE_NT-BT_1987;DE_NT-BT_1987__Hessen;DE_NT-BT_1987__Hessen__25jan1987;NT_RE;NA;DE_MLPD_RE-HE;NA;;;TRUE;TRUE
DE_NT-BT_1987__Niedersachsen__25jan1987__Marxistisch-Leninistische-Partei-Deutschlands;Marxistisch-Leninistische-Partei-Deutschlands;DE_NT-BT_1987;DE_NT-BT_1987__Niedersachsen;DE_NT-BT_1987__Niedersachsen__25jan1987;NT_RE;NA;DE_MLPD_RE-NI;NA;;;TRUE;TRUE
DE_NT-BT_2009__Nordrhein-Westfalen__27sep2009__Marxistisch-Leninistische-Partei-Deutschlands;Marxistisch-Leninistische-Partei-Deutschlands;DE_NT-BT_2009;DE_NT-BT_2009__Nordrhein-Westfalen;DE_NT-BT_2009__Nordrhein-Westfalen__27sep2009;NT_RE;NA;DE_MLPD_RE-NW;NA;;;TRUE;TRUE
DE_NT-BT_1994__Sachsen__16oct1994__Marxistisch-Leninistische-Partei-Deutschlands;Marxistisch-Leninistische-Partei-Deutschlands;DE_NT-BT_1994;DE_NT-BT_1994__Sachsen;DE_NT-BT_1994__Sachsen__16oct1994;NT_RE;NA;DE_MLPD_RE-SN;NA;;;TRUE;TRUE
DE_NT-BT_1987__Rheinland-Pfalz__25jan1987__Marxistisch-Leninistische-Partei-Deutschlands;Marxistisch-Leninistische-Partei-Deutschlands;DE_NT-BT_1987;DE_NT-BT_1987__Rheinland-Pfalz;DE_NT-BT_1987__Rheinland-Pfalz__25jan1987;NT_RE;NA;DE_MLPD_RE-RP;NA;;;TRUE;TRUE
DE_NT-BT_1994__Rheinland-Pfalz__16oct1994__Marxistisch-Leninistische-Partei-Deutschlands;Marxistisch-Leninistische-Partei-Deutschlands;DE_NT-BT_1994;DE_NT-BT_1994__Rheinland-Pfalz;DE_NT-BT_1994__Rheinland-Pfalz__16oct1994;NT_RE;NA;DE_MLPD_RE-RP;NA;;;TRUE;TRUE
DE_NT-BT_1994__Sachsen-Anhalt__16oct1994__Marxistisch-Leninistische-Partei-Deutschlands;Marxistisch-Leninistische-Partei-Deutschlands;DE_NT-BT_1994;DE_NT-BT_1994__Sachsen-Anhalt;DE_NT-BT_1994__Sachsen-Anhalt__16oct1994;NT_RE;NA;DE_MLPD_RE-ST;NA;;;TRUE;TRUE
DE_NT-BT_2005__Saarland__18sep2005__Marxistisch-Leninistische-Partei-Deutschlands;Marxistisch-Leninistische-Partei-Deutschlands;DE_NT-BT_2005;DE_NT-BT_2005__Saarland;DE_NT-BT_2005__Saarland__18sep2005;NT_RE;NA;DE_MLPD_RE-SL;NA;;;TRUE;TRUE
DE_NT-BT_2005__Hessen__18sep2005__Marxistisch-Leninistische-Partei-Deutschlands;Marxistisch-Leninistische-Partei-Deutschlands;DE_NT-BT_2005;DE_NT-BT_2005__Hessen;DE_NT-BT_2005__Hessen__18sep2005;NT_RE;NA;DE_MLPD_RE-HE;NA;;;TRUE;TRUE
DE_NT-BT_2005__Nordrhein-Westfalen__18sep2005__Marxistisch-Leninistische-Partei-Deutschlands;Marxistisch-Leninistische-Partei-Deutschlands;DE_NT-BT_2005;DE_NT-BT_2005__Nordrhein-Westfalen;DE_NT-BT_2005__Nordrhein-Westfalen__18sep2005;NT_RE;NA;DE_MLPD_RE-NW;NA;;;TRUE;TRUE
DE_NT-BT_1994__Brandenburg__16oct1994__Marxistisch-Leninistische-Partei-Deutschlands;Marxistisch-Leninistische-Partei-Deutschlands;DE_NT-BT_1994;DE_NT-BT_1994__Brandenburg;DE_NT-BT_1994__Brandenburg__16oct1994;NT_RE;NA;DE_MLPD_RE-BB;NA;;;TRUE;TRUE
DE_NT-BT_2005__Thueringen__18sep2005__Marxistisch-Leninistische-Partei-Deutschlands;Marxistisch-Leninistische-Partei-Deutschlands;DE_NT-BT_2005;DE_NT-BT_2005__Thueringen;DE_NT-BT_2005__Thueringen__18sep2005;NT_RE;NA;DE_MLPD_RE-TH;NA;;;TRUE;TRUE
DE_NT-BT_1994__Niedersachsen__16oct1994__Marxistisch-Leninistische-Partei-Deutschlands;Marxistisch-Leninistische-Partei-Deutschlands;DE_NT-BT_1994;DE_NT-BT_1994__Niedersachsen;DE_NT-BT_1994__Niedersachsen__16oct1994;NT_RE;NA;DE_MLPD_RE-NI;NA;;;TRUE;TRUE
DE_NT-BT_2005__Baden-Wuerttemberg__18sep2005__Marxistisch-Leninistische-Partei-Deutschlands;Marxistisch-Leninistische-Partei-Deutschlands;DE_NT-BT_2005;DE_NT-BT_2005__Baden-Wuerttemberg;DE_NT-BT_2005__Baden-Wuerttemberg__18sep2005;NT_RE;NA;DE_MLPD_RE-BW;NA;;;TRUE;TRUE
DE_NT-BT_1994__Bremen__16oct1994__Marxistisch-Leninistische-Partei-Deutschlands;Marxistisch-Leninistische-Partei-Deutschlands;DE_NT-BT_1994;DE_NT-BT_1994__Bremen;DE_NT-BT_1994__Bremen__16oct1994;NT_RE;NA;DE_MLPD_RE-HB;NA;;;TRUE;TRUE
DE_NT-BT_2005__Brandenburg__18sep2005__Marxistisch-Leninistische-Partei-Deutschlands;Marxistisch-Leninistische-Partei-Deutschlands;DE_NT-BT_2005;DE_NT-BT_2005__Brandenburg;DE_NT-BT_2005__Brandenburg__18sep2005;NT_RE;NA;DE_MLPD_RE-BB;NA;;;TRUE;TRUE
DE_NT-BT_1994__Hamburg__16oct1994__Marxistisch-Leninistische-Partei-Deutschlands;Marxistisch-Leninistische-Partei-Deutschlands;DE_NT-BT_1994;DE_NT-BT_1994__Hamburg;DE_NT-BT_1994__Hamburg__16oct1994;NT_RE;NA;DE_MLPD_RE-HH;NA;;;TRUE;TRUE
DE_NT-BT_2005__Sachsen-Anhalt__18sep2005__Marxistisch-Leninistische-Partei-Deutschlands;Marxistisch-Leninistische-Partei-Deutschlands;DE_NT-BT_2005;DE_NT-BT_2005__Sachsen-Anhalt;DE_NT-BT_2005__Sachsen-Anhalt__18sep2005;NT_RE;NA;DE_MLPD_RE-ST;NA;;;TRUE;TRUE
DE_NT-BT_1994__Hessen__16oct1994__Marxistisch-Leninistische-Partei-Deutschlands;Marxistisch-Leninistische-Partei-Deutschlands;DE_NT-BT_1994;DE_NT-BT_1994__Hessen;DE_NT-BT_1994__Hessen__16oct1994;NT_RE;NA;DE_MLPD_RE-HE;NA;;;TRUE;TRUE
DE_NT-BT_2009__Bayern__27sep2009__Marxistisch-Leninistische-Partei-Deutschlands;Marxistisch-Leninistische-Partei-Deutschlands;DE_NT-BT_2009;DE_NT-BT_2009__Bayern;DE_NT-BT_2009__Bayern__27sep2009;NT_RE;NA;DE_MLPD_RE-BY;NA;;;TRUE;TRUE
DE_NT-BT_1998__Bayern__27sep1998__Marxistisch-Leninistische-Partei-Deutschlands;Marxistisch-Leninistische-Partei-Deutschlands;DE_NT-BT_1998;DE_NT-BT_1998__Bayern;DE_NT-BT_1998__Bayern__27sep1998;NT_RE;NA;DE_MLPD_RE-BY;NA;;;TRUE;TRUE
DE_NT-BT_2005__Bayern__18sep2005__Marxistisch-Leninistische-Partei-Deutschlands;Marxistisch-Leninistische-Partei-Deutschlands;DE_NT-BT_2005;DE_NT-BT_2005__Bayern;DE_NT-BT_2005__Bayern__18sep2005;NT_RE;NA;DE_MLPD_RE-BY;NA;;;TRUE;TRUE
DE_NT-BT_1994__Bayern__16oct1994__Marxistisch-Leninistische-Partei-Deutschlands;Marxistisch-Leninistische-Partei-Deutschlands;DE_NT-BT_1994;DE_NT-BT_1994__Bayern;DE_NT-BT_1994__Bayern__16oct1994;NT_RE;NA;DE_MLPD_RE-BY;NA;;;TRUE;TRUE
DE_NT-BT_2009__Niedersachsen__27sep2009__Marxistisch-Leninistische-Partei-Deutschlands;Marxistisch-Leninistische-Partei-Deutschlands;DE_NT-BT_2009;DE_NT-BT_2009__Niedersachsen;DE_NT-BT_2009__Niedersachsen__27sep2009;NT_RE;NA;DE_MLPD_RE-NI;NA;;;TRUE;TRUE
DE_NT-BT_2009__Hessen__27sep2009__Marxistisch-Leninistische-Partei-Deutschlands;Marxistisch-Leninistische-Partei-Deutschlands;DE_NT-BT_2009;DE_NT-BT_2009__Hessen;DE_NT-BT_2009__Hessen__27sep2009;NT_RE;NA;DE_MLPD_RE-HE;NA;;;TRUE;TRUE
DE_NT-BT_2009__Berlin__27sep2009__Marxistisch-Leninistische-Partei-Deutschlands;Marxistisch-Leninistische-Partei-Deutschlands;DE_NT-BT_2009;DE_NT-BT_2009__Berlin;DE_NT-BT_2009__Berlin__27sep2009;NT_RE;NA;DE_MLPD_RE-BE;NA;;;TRUE;TRUE
DE_NT-BT_2005__Berlin__18sep2005__Marxistisch-Leninistische-Partei-Deutschlands;Marxistisch-Leninistische-Partei-Deutschlands;DE_NT-BT_2005;DE_NT-BT_2005__Berlin;DE_NT-BT_2005__Berlin__18sep2005;NT_RE;NA;DE_MLPD_RE-BE;NA;;;TRUE;TRUE
DE_NT-BT_1998__Berlin__27sep1998__Marxistisch-Leninistische-Partei-Deutschlands;Marxistisch-Leninistische-Partei-Deutschlands;DE_NT-BT_1998;DE_NT-BT_1998__Berlin;DE_NT-BT_1998__Berlin__27sep1998;NT_RE;NA;DE_MLPD_RE-BE;NA;;;TRUE;TRUE
DE_NT-BT_1994__Berlin__16oct1994__Marxistisch-Leninistische-Partei-Deutschlands;Marxistisch-Leninistische-Partei-Deutschlands;DE_NT-BT_1994;DE_NT-BT_1994__Berlin;DE_NT-BT_1994__Berlin__16oct1994;NT_RE;NA;DE_MLPD_RE-BE;NA;;;TRUE;TRUE
DE_NT-BT_1994__Saarland__16oct1994__Marxistisch-Leninistische-Partei-Deutschlands;Marxistisch-Leninistische-Partei-Deutschlands;DE_NT-BT_1994;DE_NT-BT_1994__Saarland;DE_NT-BT_1994__Saarland__16oct1994;NT_RE;NA;DE_MLPD_RE-SL;NA;;;TRUE;TRUE
DE_NT-BT_2005__Sachsen__18sep2005__Marxistisch-Leninistische-Partei-Deutschlands;Marxistisch-Leninistische-Partei-Deutschlands;DE_NT-BT_2005;DE_NT-BT_2005__Sachsen;DE_NT-BT_2005__Sachsen__18sep2005;NT_RE;NA;DE_MLPD_RE-SN;NA;;;TRUE;TRUE
DE_NT-BT_2009__Sachsen__27sep2009__Marxistisch-Leninistische-Partei-Deutschlands;Marxistisch-Leninistische-Partei-Deutschlands;DE_NT-BT_2009;DE_NT-BT_2009__Sachsen;DE_NT-BT_2009__Sachsen__27sep2009;NT_RE;NA;DE_MLPD_RE-SN;NA;;;TRUE;TRUE
DE_NT-BT_2009__Brandenburg__27sep2009__Marxistisch-Leninistische-Partei-Deutschlands;Marxistisch-Leninistische-Partei-Deutschlands;DE_NT-BT_2009;DE_NT-BT_2009__Brandenburg;DE_NT-BT_2009__Brandenburg__27sep2009;NT_RE;NA;DE_MLPD_RE-BB;NA;;;TRUE;TRUE
DE_NT-BT_1994__Nordrhein-Westfalen__16oct1994__Marxistisch-Leninistische-Partei-Deutschlands;Marxistisch-Leninistische-Partei-Deutschlands;DE_NT-BT_1994;DE_NT-BT_1994__Nordrhein-Westfalen;DE_NT-BT_1994__Nordrhein-Westfalen__16oct1994;NT_RE;NA;DE_MLPD_RE-NW;NA;;;TRUE;TRUE
DE_NT-BT_1994__Mecklenburg-Vorpommern__16oct1994__Marxistisch-Leninistische-Partei-Deutschlands;Marxistisch-Leninistische-Partei-Deutschlands;DE_NT-BT_1994;DE_NT-BT_1994__Mecklenburg-Vorpommern;DE_NT-BT_1994__Mecklenburg-Vorpommern__16oct1994;NT_RE;NA;DE_MLPD_RE-MV;NA;;;TRUE;TRUE
DE_NT-BT_2005__Hamburg__18sep2005__Marxistisch-Leninistische-Partei-Deutschlands;Marxistisch-Leninistische-Partei-Deutschlands;DE_NT-BT_2005;DE_NT-BT_2005__Hamburg;DE_NT-BT_2005__Hamburg__18sep2005;NT_RE;NA;DE_MLPD_RE-HH;NA;;;TRUE;TRUE
DE_NT-BT_1994__Baden-Wuerttemberg__16oct1994__Marxistisch-Leninistische-Partei-Deutschlands;Marxistisch-Leninistische-Partei-Deutschlands;DE_NT-BT_1994;DE_NT-BT_1994__Baden-Wuerttemberg;DE_NT-BT_1994__Baden-Wuerttemberg__16oct1994;NT_RE;NA;DE_MLPD_RE-BW;NA;;;TRUE;TRUE
DE_NT-BT_1998__Baden-Wuerttemberg__27sep1998__Marxistisch-Leninistische-Partei-Deutschlands;Marxistisch-Leninistische-Partei-Deutschlands;DE_NT-BT_1998;DE_NT-BT_1998__Baden-Wuerttemberg;DE_NT-BT_1998__Baden-Wuerttemberg__27sep1998;NT_RE;NA;DE_MLPD_RE-BW;NA;;;TRUE;TRUE
DE_NT-BT_2005__Bremen__18sep2005__Marxistisch-Leninistische-Partei-Deutschlands;Marxistisch-Leninistische-Partei-Deutschlands;DE_NT-BT_2005;DE_NT-BT_2005__Bremen;DE_NT-BT_2005__Bremen__18sep2005;NT_RE;NA;DE_MLPD_RE-HB;NA;;;TRUE;TRUE
DE_NT-BT_2005__Rheinland-Pfalz__18sep2005__Marxistisch-Leninistische-Partei-Deutschlands;Marxistisch-Leninistische-Partei-Deutschlands;DE_NT-BT_2005;DE_NT-BT_2005__Rheinland-Pfalz;DE_NT-BT_2005__Rheinland-Pfalz__18sep2005;NT_RE;NA;DE_MLPD_RE-RP;NA;;;TRUE;TRUE
DE_NT-BT_2009__Hamburg__27sep2009__Marxistisch-Leninistische-Partei-Deutschlands;Marxistisch-Leninistische-Partei-Deutschlands;DE_NT-BT_2009;DE_NT-BT_2009__Hamburg;DE_NT-BT_2009__Hamburg__27sep2009;NT_RE;NA;DE_MLPD_RE-HH;NA;;;TRUE;TRUE
DE_NT-BT_2009__Bremen__27sep2009__Marxistisch-Leninistische-Partei-Deutschlands;Marxistisch-Leninistische-Partei-Deutschlands;DE_NT-BT_2009;DE_NT-BT_2009__Bremen;DE_NT-BT_2009__Bremen__27sep2009;NT_RE;NA;DE_MLPD_RE-HB;NA;;;TRUE;TRUE
DE_NT-BT_2009__Mecklenburg-Vorpommern__27sep2009__Marxistisch-Leninistische-Partei-Deutschlands;Marxistisch-Leninistische-Partei-Deutschlands;DE_NT-BT_2009;DE_NT-BT_2009__Mecklenburg-Vorpommern;DE_NT-BT_2009__Mecklenburg-Vorpommern__27sep2009;NT_RE;NA;DE_MLPD_RE-MV;NA;;;TRUE;TRUE
DE_NT-BT_2005__Mecklenburg-Vorpommern__18sep2005__Marxistisch-Leninistische-Partei-Deutschlands;Marxistisch-Leninistische-Partei-Deutschlands;DE_NT-BT_2005;DE_NT-BT_2005__Mecklenburg-Vorpommern;DE_NT-BT_2005__Mecklenburg-Vorpommern__18sep2005;NT_RE;NA;DE_MLPD_RE-MV;NA;;;TRUE;TRUE
DE_NT-BT_2005__Niedersachsen__18sep2005__Marxistisch-Leninistische-Partei-Deutschlands;Marxistisch-Leninistische-Partei-Deutschlands;DE_NT-BT_2005;DE_NT-BT_2005__Niedersachsen;DE_NT-BT_2005__Niedersachsen__18sep2005;NT_RE;NA;DE_MLPD_RE-NI;NA;;;TRUE;TRUE
DE_NT-BT_2009__Sachsen-Anhalt__27sep2009__Marxistisch-Leninistische-Partei-Deutschlands;Marxistisch-Leninistische-Partei-Deutschlands;DE_NT-BT_2009;DE_NT-BT_2009__Sachsen-Anhalt;DE_NT-BT_2009__Sachsen-Anhalt__27sep2009;NT_RE;NA;DE_MLPD_RE-ST;NA;;;TRUE;TRUE
DE_NT-BT_2009__Rheinland-Pfalz__27sep2009__Marxistisch-Leninistische-Partei-Deutschlands;Marxistisch-Leninistische-Partei-Deutschlands;DE_NT-BT_2009;DE_NT-BT_2009__Rheinland-Pfalz;DE_NT-BT_2009__Rheinland-Pfalz__27sep2009;NT_RE;NA;DE_MLPD_RE-RP;NA;;;TRUE;TRUE
DE_NT-BT_2009__Thueringen__27sep2009__Marxistisch-Leninistische-Partei-Deutschlands;Marxistisch-Leninistische-Partei-Deutschlands;DE_NT-BT_2009;DE_NT-BT_2009__Thueringen;DE_NT-BT_2009__Thueringen__27sep2009;NT_RE;NA;DE_MLPD_RE-TH;NA;;;TRUE;TRUE
DE_NT-BT_2009__Saarland__27sep2009__Marxistisch-Leninistische-Partei-Deutschlands;Marxistisch-Leninistische-Partei-Deutschlands;DE_NT-BT_2009;DE_NT-BT_2009__Saarland;DE_NT-BT_2009__Saarland__27sep2009;NT_RE;NA;DE_MLPD_RE-SL;NA;;;TRUE;TRUE
DE_NT-BT_1998__Nordrhein-Westfalen__27sep1998__Marxistisch-Leninistische-Partei-Deutschlands;Marxistisch-Leninistische-Partei-Deutschlands;DE_NT-BT_1998;DE_NT-BT_1998__Nordrhein-Westfalen;DE_NT-BT_1998__Nordrhein-Westfalen__27sep1998;NT_RE;NA;DE_MLPD_RE-NW;NA;;;TRUE;TRUE
DE_NT-BT_1998__Hessen__27sep1998__Naturgesetz-Partei-Aufbruch-zu-neuem-Bewusstsein;Naturgesetz-Partei-Aufbruch-zu-neuem-Bewusstsein;DE_NT-BT_1998;DE_NT-BT_1998__Hessen;DE_NT-BT_1998__Hessen__27sep1998;NT_RE;NA;DE_NaturG_RE-HE;NA;;;TRUE;TRUE
DE_NT-BT_1994__Nordrhein-Westfalen__16oct1994__Naturgesetz-Partei-Aufbruch-zu-neuem-Bewusstsein;Naturgesetz-Partei-Aufbruch-zu-neuem-Bewusstsein;DE_NT-BT_1994;DE_NT-BT_1994__Nordrhein-Westfalen;DE_NT-BT_1994__Nordrhein-Westfalen__16oct1994;NT_RE;NA;DE_NaturG_RE-NW;NA;;;TRUE;TRUE
DE_NT-BT_1998__Nordrhein-Westfalen__27sep1998__Naturgesetz-Partei-Aufbruch-zu-neuem-Bewusstsein;Naturgesetz-Partei-Aufbruch-zu-neuem-Bewusstsein;DE_NT-BT_1998;DE_NT-BT_1998__Nordrhein-Westfalen;DE_NT-BT_1998__Nordrhein-Westfalen__27sep1998;NT_RE;NA;DE_NaturG_RE-NW;NA;;;TRUE;TRUE
DE_NT-BT_1994__Baden-Wuerttemberg__16oct1994__Naturgesetz-Partei-Aufbruch-zu-neuem-Bewusstsein;Naturgesetz-Partei-Aufbruch-zu-neuem-Bewusstsein;DE_NT-BT_1994;DE_NT-BT_1994__Baden-Wuerttemberg;DE_NT-BT_1994__Baden-Wuerttemberg__16oct1994;NT_RE;NA;DE_NaturG_RE-BW;NA;;;TRUE;TRUE
DE_NT-BT_1998__Baden-Wuerttemberg__27sep1998__Naturgesetz-Partei-Aufbruch-zu-neuem-Bewusstsein;Naturgesetz-Partei-Aufbruch-zu-neuem-Bewusstsein;DE_NT-BT_1998;DE_NT-BT_1998__Baden-Wuerttemberg;DE_NT-BT_1998__Baden-Wuerttemberg__27sep1998;NT_RE;NA;DE_NaturG_RE-BW;NA;;;TRUE;TRUE
DE_NT-BT_1994__Niedersachsen__16oct1994__Naturgesetz-Partei-Aufbruch-zu-neuem-Bewusstsein;Naturgesetz-Partei-Aufbruch-zu-neuem-Bewusstsein;DE_NT-BT_1994;DE_NT-BT_1994__Niedersachsen;DE_NT-BT_1994__Niedersachsen__16oct1994;NT_RE;NA;DE_NaturG_RE-NI;NA;;;TRUE;TRUE
DE_NT-BT_1998__Niedersachsen__27sep1998__Naturgesetz-Partei-Aufbruch-zu-neuem-Bewusstsein;Naturgesetz-Partei-Aufbruch-zu-neuem-Bewusstsein;DE_NT-BT_1998;DE_NT-BT_1998__Niedersachsen;DE_NT-BT_1998__Niedersachsen__27sep1998;NT_RE;NA;DE_NaturG_RE-NI;NA;;;TRUE;TRUE
DE_NT-BT_1998__Rheinland-Pfalz__27sep1998__Naturgesetz-Partei-Aufbruch-zu-neuem-Bewusstsein;Naturgesetz-Partei-Aufbruch-zu-neuem-Bewusstsein;DE_NT-BT_1998;DE_NT-BT_1998__Rheinland-Pfalz;DE_NT-BT_1998__Rheinland-Pfalz__27sep1998;NT_RE;NA;DE_NaturG_RE-RP;NA;;;TRUE;TRUE
DE_NT-BT_1994__Rheinland-Pfalz__16oct1994__Naturgesetz-Partei-Aufbruch-zu-neuem-Bewusstsein;Naturgesetz-Partei-Aufbruch-zu-neuem-Bewusstsein;DE_NT-BT_1994;DE_NT-BT_1994__Rheinland-Pfalz;DE_NT-BT_1994__Rheinland-Pfalz__16oct1994;NT_RE;NA;DE_NaturG_RE-RP;NA;;;TRUE;TRUE
DE_NT-BT_1998__Bremen__27sep1998__Naturgesetz-Partei-Aufbruch-zu-neuem-Bewusstsein;Naturgesetz-Partei-Aufbruch-zu-neuem-Bewusstsein;DE_NT-BT_1998;DE_NT-BT_1998__Bremen;DE_NT-BT_1998__Bremen__27sep1998;NT_RE;NA;DE_NaturG_RE-HB;NA;;;TRUE;TRUE
DE_NT-BT_1994__Berlin__16oct1994__Naturgesetz-Partei-Aufbruch-zu-neuem-Bewusstsein;Naturgesetz-Partei-Aufbruch-zu-neuem-Bewusstsein;DE_NT-BT_1994;DE_NT-BT_1994__Berlin;DE_NT-BT_1994__Berlin__16oct1994;NT_RE;NA;DE_NaturG_RE-BE;NA;;;TRUE;TRUE
DE_NT-BT_1998__Berlin__27sep1998__Naturgesetz-Partei-Aufbruch-zu-neuem-Bewusstsein;Naturgesetz-Partei-Aufbruch-zu-neuem-Bewusstsein;DE_NT-BT_1998;DE_NT-BT_1998__Berlin;DE_NT-BT_1998__Berlin__27sep1998;NT_RE;NA;DE_NaturG_RE-BE;NA;;;TRUE;TRUE
DE_NT-BT_1994__Bayern__16oct1994__Naturgesetz-Partei-Aufbruch-zu-neuem-Bewusstsein;Naturgesetz-Partei-Aufbruch-zu-neuem-Bewusstsein;DE_NT-BT_1994;DE_NT-BT_1994__Bayern;DE_NT-BT_1994__Bayern__16oct1994;NT_RE;NA;DE_NaturG_RE-BY;NA;;;TRUE;TRUE
DE_NT-BT_1998__Bayern__27sep1998__Naturgesetz-Partei-Aufbruch-zu-neuem-Bewusstsein;Naturgesetz-Partei-Aufbruch-zu-neuem-Bewusstsein;DE_NT-BT_1998;DE_NT-BT_1998__Bayern;DE_NT-BT_1998__Bayern__27sep1998;NT_RE;NA;DE_NaturG_RE-BY;NA;;;TRUE;TRUE
DE_NT-BT_1994__Hessen__16oct1994__Naturgesetz-Partei-Aufbruch-zu-neuem-Bewusstsein;Naturgesetz-Partei-Aufbruch-zu-neuem-Bewusstsein;DE_NT-BT_1994;DE_NT-BT_1994__Hessen;DE_NT-BT_1994__Hessen__16oct1994;NT_RE;NA;DE_NaturG_RE-HE;NA;;;TRUE;TRUE
DE_NT-BT_1994__Schleswig-Holstein__16oct1994__Naturgesetz-Partei-Aufbruch-zu-neuem-Bewusstsein;Naturgesetz-Partei-Aufbruch-zu-neuem-Bewusstsein;DE_NT-BT_1994;DE_NT-BT_1994__Schleswig-Holstein;DE_NT-BT_1994__Schleswig-Holstein__16oct1994;NT_RE;NA;DE_NaturG_RE-SH;NA;;;TRUE;TRUE
DE_NT-BT_1994__Brandenburg__16oct1994__Naturgesetz-Partei-Aufbruch-zu-neuem-Bewusstsein;Naturgesetz-Partei-Aufbruch-zu-neuem-Bewusstsein;DE_NT-BT_1994;DE_NT-BT_1994__Brandenburg;DE_NT-BT_1994__Brandenburg__16oct1994;NT_RE;NA;DE_NaturG_RE-BB;NA;;;TRUE;TRUE
DE_NT-BT_1994__Hamburg__16oct1994__Naturgesetz-Partei-Aufbruch-zu-neuem-Bewusstsein;Naturgesetz-Partei-Aufbruch-zu-neuem-Bewusstsein;DE_NT-BT_1994;DE_NT-BT_1994__Hamburg;DE_NT-BT_1994__Hamburg__16oct1994;NT_RE;NA;DE_NaturG_RE-HH;NA;;;TRUE;TRUE
DE_NT-BT_1994__Saarland__16oct1994__Naturgesetz-Partei-Aufbruch-zu-neuem-Bewusstsein;Naturgesetz-Partei-Aufbruch-zu-neuem-Bewusstsein;DE_NT-BT_1994;DE_NT-BT_1994__Saarland;DE_NT-BT_1994__Saarland__16oct1994;NT_RE;NA;DE_NaturG_RE-SL;NA;;;TRUE;TRUE
DE_NT-BT_1994__Bremen__16oct1994__Naturgesetz-Partei-Aufbruch-zu-neuem-Bewusstsein;Naturgesetz-Partei-Aufbruch-zu-neuem-Bewusstsein;DE_NT-BT_1994;DE_NT-BT_1994__Bremen;DE_NT-BT_1994__Bremen__16oct1994;NT_RE;NA;DE_NaturG_RE-HB;NA;;;TRUE;TRUE
DE_NT-BT_1994__Mecklenburg-Vorpommern__16oct1994__Naturgesetz-Partei-Aufbruch-zu-neuem-Bewusstsein;Naturgesetz-Partei-Aufbruch-zu-neuem-Bewusstsein;DE_NT-BT_1994;DE_NT-BT_1994__Mecklenburg-Vorpommern;DE_NT-BT_1994__Mecklenburg-Vorpommern__16oct1994;NT_RE;NA;DE_NaturG_RE-MV;NA;;;TRUE;TRUE
DE_NT-BT_1998__Hamburg__27sep1998__Naturgesetz-Partei-Aufbruch-zu-neuem-Bewusstsein;Naturgesetz-Partei-Aufbruch-zu-neuem-Bewusstsein;DE_NT-BT_1998;DE_NT-BT_1998__Hamburg;DE_NT-BT_1998__Hamburg__27sep1998;NT_RE;NA;DE_NaturG_RE-HH;NA;;;TRUE;TRUE
DE_NT-BT_1998__Nordrhein-Westfalen__27sep1998__Partei-der-Nichtwaehler;Partei-der-Nichtwaehler;DE_NT-BT_1998;DE_NT-BT_1998__Nordrhein-Westfalen;DE_NT-BT_1998__Nordrhein-Westfalen__27sep1998;NT_RE;NA;DE_Nichtw_RE-NW;NA;;;TRUE;TRUE
DE_NT-BT_1969__Nordrhein-Westfalen__28sep1969__Nationaldemokratische-Partei-Deutschlands;Nationaldemokratische-Partei-Deutschlands;DE_NT-BT_1969;DE_NT-BT_1969__Nordrhein-Westfalen;DE_NT-BT_1969__Nordrhein-Westfalen__28sep1969;NT_RE;NA;DE_NPD_RE-NW;NA;;;TRUE;TRUE
DE_NT-BT_1965__Hamburg__19sep1965__Nationaldemokratische-Partei-Deutschlands;Nationaldemokratische-Partei-Deutschlands;DE_NT-BT_1965;DE_NT-BT_1965__Hamburg;DE_NT-BT_1965__Hamburg__19sep1965;NT_RE;NA;DE_NPD_RE-HH;NA;;;TRUE;TRUE
DE_NT-BT_1965__Schleswig-Holstein__19sep1965__Nationaldemokratische-Partei-Deutschlands;Nationaldemokratische-Partei-Deutschlands;DE_NT-BT_1965;DE_NT-BT_1965__Schleswig-Holstein;DE_NT-BT_1965__Schleswig-Holstein__19sep1965;NT_RE;NA;DE_NPD_RE-SH;NA;;;TRUE;TRUE
DE_NT-BT_1965__Bayern__19sep1965__Nationaldemokratische-Partei-Deutschlands;Nationaldemokratische-Partei-Deutschlands;DE_NT-BT_1965;DE_NT-BT_1965__Bayern;DE_NT-BT_1965__Bayern__19sep1965;NT_RE;NA;DE_NPD_RE-BY;NA;;;TRUE;TRUE
